user_pk,follower_pk,follower_username,follower_count,thread_user_pk,thread_username,thread_follower_pk,thread_follower_username
4200586928.0,,,0.0,4200586928.0,susan.straughn,67706841256.0,williamsoklahoma77
52807349383.0,,,0.0,52807349383.0,palomablanca00000,69162290076.0,camgayfantasyreader
52807349383.0,,,0.0,52807349383.0,palomablanca00000,63086999261.0,heyitskimberlyn_
5368912086.0,,,0.0,5368912086.0,alicarver2,262458324.0,_mindorbit
5368912086.0,,,0.0,5368912086.0,alicarver2,70475799275.0,sarbjeetkaure9370
5368912086.0,,,0.0,5368912086.0,alicarver2,63308335051.0,madwoman222
5368912086.0,,,0.0,5368912086.0,alicarver2,65741261625.0,_christina_marisa_
5368912086.0,,,0.0,5368912086.0,alicarver2,1597445999.0,won_yong_____78
5368912086.0,,,0.0,5368912086.0,alicarver2,64808081760.0,huma_nity911
5368912086.0,,,0.0,5368912086.0,alicarver2,63062717707.0,kathrynaylabarnes
5368912086.0,,,0.0,5368912086.0,alicarver2,63421916347.0,hellcatbetty
5368912086.0,,,0.0,5368912086.0,alicarver2,1697714543.0,hollownaw
5368912086.0,,,0.0,5368912086.0,alicarver2,180827593.0,torturedpoet_22
1619499696.0,,,0.0,1619499696.0,mari_mallet,67706841256.0,williamsoklahoma77
1619499696.0,,,0.0,1619499696.0,mari_mallet,3029592674.0,briantreber
7310326280.0,,,0.0,7310326280.0,darkromancesun,63655416292.0,its_jannat_world_09
7310326280.0,,,0.0,7310326280.0,darkromancesun,60093415798.0,kat_geez_crochet
7310326280.0,,,0.0,7310326280.0,darkromancesun,67920197644.0,idreamofnuggets
68690827301.0,,,0.0,68690827301.0,professordebwebb,66311329919.0,laaye47
146237335.0,,,0.0,146237335.0,jrrezvani,63452102730.0,frankafusco
65831907615.0,,,0.0,65831907615.0,captureit.rememberit_13,63218343120.0,philip_j_waters_author
65831907615.0,,,0.0,65831907615.0,captureit.rememberit_13,63262926322.0,redi96_
66124654010.0,,,0.0,66124654010.0,mistyrp99,63093313536.0,marshalmallowplays
65485163285.0,,,0.0,65485163285.0,livingashepardlife,66898758338.0,p3ac3_yo
63498687781.0,,,0.0,63498687781.0,amazing_doggos_,63859891710.0,helen_taylors_version
63092480764.0,,,0.0,63092480764.0,mamafoxof3,5621456.0,mellionaire
63092480764.0,,,0.0,63092480764.0,mamafoxof3,4658731.0,nesticos
63092480764.0,,,0.0,63092480764.0,mamafoxof3,63062717707.0,kathrynaylabarnes
63092480764.0,,,0.0,63092480764.0,mamafoxof3,63086999261.0,heyitskimberlyn_
70571399872.0,,,0.0,70571399872.0,terryblackmon,10705698543.0,resistrebelrevolt
70571399872.0,,,0.0,70571399872.0,terryblackmon,66617946965.0,annoliver067
39669062434.0,,,0.0,39669062434.0,saltybrieeze,64808081760.0,huma_nity911
39669062434.0,,,0.0,39669062434.0,saltybrieeze,19115354.0,kan0060
60287521537.0,,,0.0,60287521537.0,cynthia.dominique.2023,175480177.0,gabreyman
10705698543.0,,,0.0,10705698543.0,resistrebelrevolt,63145924328.0,cinyateatime
10705698543.0,,,0.0,10705698543.0,resistrebelrevolt,10942677.0,alibubbalicious
63260201671.0,,,0.0,63260201671.0,hexotica,63417295960.0,dreylasoul
63260201671.0,,,0.0,63260201671.0,hexotica,64503820848.0,damaraprian
68183711568.0,,,0.0,68183711568.0,datrottiegrl,63402886359.0,dawn8957
774163551.0,,,0.0,774163551.0,teehee1665,63472211925.0,thesquee
66282668976.0,,,0.0,66282668976.0,6mare8,63472211925.0,thesquee
69576523404.0,,,0.0,69576523404.0,honeybee_bythesea,63439428867.0,amandajo424
58538846414.0,,,0.0,58538846414.0,linzeyevans,64808081760.0,huma_nity911
58538846414.0,,,0.0,58538846414.0,linzeyevans,63281400865.0,destination_swiftie
70413050971.0,,,0.0,70413050971.0,triciadee18,64343718875.0,tracey.curtis.507
70413050971.0,,,0.0,70413050971.0,triciadee18,63439428867.0,amandajo424
63465155635.0,,,0.0,63465155635.0,melissaharran,3045337873.0,pasandotiempo
63465155635.0,,,0.0,63465155635.0,melissaharran,63126653816.0,matthewdalbertson
63465155635.0,,,0.0,63465155635.0,melissaharran,64808081760.0,huma_nity911
63465155635.0,,,0.0,63465155635.0,melissaharran,63263291679.0,denisejoyhart
63465155635.0,,,0.0,63465155635.0,melissaharran,14106260.0,henri37
54268891792.0,,,0.0,54268891792.0,wellredmegs,67840257186.0,randallbc777
17855326.0,,,0.0,17855326.0,jamie_lee_93,4041659106.0,bummbee1988
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,63098530218.0,forevermadie22
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,63093313536.0,marshalmallowplays
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,63508672522.0,emilyngoff
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,1486138221.0,lfcmel
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,63120793284.0,lexxxinstereo
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,65022928022.0,houseofswordcastle
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,63062717707.0,kathrynaylabarnes
60433307285.0,,,0.0,60433307285.0,ts_swiftie_1989_13,63296921181.0,doritycreekgirl
60093415798.0,,,0.0,60093415798.0,kat_geez_crochet,15703842.0,shari_archinoff
60093415798.0,,,0.0,60093415798.0,kat_geez_crochet,63508672522.0,emilyngoff
60093415798.0,,,0.0,60093415798.0,kat_geez_crochet,22999388.0,nomoremrniceswiftie
1443236293.0,,,0.0,1443236293.0,warriorgoddessinez,63474617901.0,ryan_reads_and_writes
63281400865.0,,,0.0,63281400865.0,destination_swiftie,3045337873.0,pasandotiempo
63281400865.0,,,0.0,63281400865.0,destination_swiftie,63262926322.0,redi96_
1522559816.0,,,0.0,1522559816.0,jane_reads,70571399872.0,terryblackmon
1522559816.0,,,0.0,1522559816.0,jane_reads,63472211925.0,thesquee
50486203.0,,,0.0,50486203.0,ashcottonmiller87,66498375768.0,swiftie__society
50486203.0,,,0.0,50486203.0,ashcottonmiller87,63098530218.0,forevermadie22
50486203.0,,,0.0,50486203.0,ashcottonmiller87,53673718625.0,audrey_haypark
50486203.0,,,0.0,50486203.0,ashcottonmiller87,22999388.0,nomoremrniceswiftie
47582931709.0,,,0.0,47582931709.0,ashlundcoaching,25891331.0,elizabethlewis.co
44938072056.0,,,0.0,44938072056.0,pushtaylorsversion,63308335051.0,madwoman222
45690427540.0,,,0.0,45690427540.0,meg_hansolo52,46125352730.0,jicsimae
45690427540.0,,,0.0,45690427540.0,meg_hansolo52,65117085178.0,lifewith_kierra
45690427540.0,,,0.0,45690427540.0,meg_hansolo52,64600348460.0,msandreacamille
3016411809.0,,,0.0,3016411809.0,shree_sai_associates_s,63778044865.0,miyoshi3951
2283717906.0,,,0.0,2283717906.0,kasatgdblaw,63279665625.0,roger_lawler
1597445999.0,,,0.0,1597445999.0,won_yong_____78,65619394124.0,darbenstine
32703468602.0,,,0.0,32703468602.0,yarnlover29,70638918091.0,mercurygq1
32703468602.0,,,0.0,32703468602.0,yarnlover29,65189344964.0,mujerebonita
1697714543.0,,,0.0,1697714543.0,hollownaw,65741261625.0,_christina_marisa_
1697714543.0,,,0.0,1697714543.0,hollownaw,66498375768.0,swiftie__society
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,53673718625.0,audrey_haypark
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,65619394124.0,darbenstine
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,199292581.0,nikkisrandoms
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,65117085178.0,lifewith_kierra
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,1603373156.0,bookishswiftie04
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,1452469360.0,brynley.edens
30542633519.0,,,0.0,30542633519.0,rubyissleeping1,66280683644.0,balieiro_milton
64329143889.0,,,0.0,64329143889.0,swiftiefootball,5621456.0,mellionaire
1523630705.0,,,0.0,1523630705.0,_the.bolter,48742128.0,ticaleur
1523630705.0,,,0.0,1523630705.0,_the.bolter,13104575.0,radicalkid87
2119330595.0,,,0.0,2119330595.0,jennifersusanko,63402886359.0,dawn8957
674902975.0,,,0.0,674902975.0,27ladybentley_ii,67920197644.0,idreamofnuggets
63247647288.0,,,0.0,63247647288.0,susan.lynn28,63070418078.0,state_of_grace123
63247647288.0,,,0.0,63247647288.0,susan.lynn28,63400759207.0,gootie14
4427127038.0,,,0.0,4427127038.0,territavares_64,69576523404.0,honeybee_bythesea
4427127038.0,,,0.0,4427127038.0,territavares_64,67706841256.0,williamsoklahoma77
4427127038.0,,,0.0,4427127038.0,territavares_64,65858606709.0,the.mrs.stovall
7973322097.0,,,0.0,7973322097.0,chicago_girlatheart,63230013706.0,notgoingbacklisa
6575705536.0,,,0.0,6575705536.0,cathyhagansmith,67840257186.0,randallbc777
6575705536.0,,,0.0,6575705536.0,cathyhagansmith,1431445436.0,colleen_beaton72
313765497.0,,,0.0,313765497.0,notstephwallace,63272152246.0,tracieverett
313765497.0,,,0.0,313765497.0,notstephwallace,68645733938.0,waxpen
69805130086.0,,,0.0,69805130086.0,xxjustanothergirl91,63450540425.0,thatspookybabe99
4310686408.0,,,0.0,4310686408.0,rkpinon,63037798945.0,rybrock
3418353530.0,,,0.0,3418353530.0,donnametler,51228479846.0,cjmanahan.nm_afa
63431343374.0,,,0.0,63431343374.0,pattiwfreeport,70571399872.0,terryblackmon
63431343374.0,,,0.0,63431343374.0,pattiwfreeport,69772213557.0,brendadunphy08
63431343374.0,,,0.0,63431343374.0,pattiwfreeport,67840257186.0,randallbc777
63431343374.0,,,0.0,63431343374.0,pattiwfreeport,63439428867.0,amandajo424
362543852.0,,,0.0,362543852.0,fiona_from_hell_86,66096550304.0,facelessfreedomlifestyle
63420013585.0,,,0.0,63420013585.0,brooks.mistyd,70885080637.0,luminalytics
57712798669.0,,,0.0,57712798669.0,the_bookdragons_library,63317505259.0,mykolasoo
51278116767.0,,,0.0,51278116767.0,karma_is_my_boyfriend13,22999388.0,nomoremrniceswiftie
51278116767.0,,,0.0,51278116767.0,karma_is_my_boyfriend13,65117085178.0,lifewith_kierra
5909955314.0,,,0.0,5909955314.0,aurorastands,10942677.0,alibubbalicious
70053600951.0,,,0.0,70053600951.0,mrm_9186,63402886359.0,dawn8957
50010540748.0,,,0.0,50010540748.0,merajmeraj1334,1475575595.0,project_female_rage_2025
6336337.0,,,0.0,6336337.0,lizstelow,64343718875.0,tracey.curtis.507
63049175428.0,,,0.0,63049175428.0,kathyjlindberg,63439428867.0,amandajo424
63049175428.0,,,0.0,63049175428.0,kathyjlindberg,2889776486.0,golampi
60420736343.0,,,0.0,60420736343.0,dreamland_roots,144193549.0,dawnmsuiter
60420736343.0,,,0.0,60420736343.0,dreamland_roots,63070418078.0,state_of_grace123
65947129996.0,,,0.0,65947129996.0,spacekitty91,63272152246.0,tracieverett
65947129996.0,,,0.0,65947129996.0,spacekitty91,63308335051.0,madwoman222
65947129996.0,,,0.0,65947129996.0,spacekitty91,65619394124.0,darbenstine
65947129996.0,,,0.0,65947129996.0,spacekitty91,66293359095.0,softwarekangofficial
65947129996.0,,,0.0,65947129996.0,spacekitty91,61138073750.0,ella_taylorsversion_
65947129996.0,,,0.0,65947129996.0,spacekitty91,1603373156.0,bookishswiftie04
65947129996.0,,,0.0,65947129996.0,spacekitty91,66280683644.0,balieiro_milton
465705504.0,,,0.0,465705504.0,cheryladxo,63606016743.0,kristenmcknight
3644308450.0,,,0.0,3644308450.0,cathy___nd,1821266193.0,lapetiteemme
3770774527.0,,,0.0,3770774527.0,andgow19,63247575820.0,jonnieleigh71
25767506.0,,,0.0,25767506.0,sayruhjane9213,60439393122.0,nikita.eris
25767506.0,,,0.0,25767506.0,sayruhjane9213,22999388.0,nomoremrniceswiftie
10344728541.0,,,0.0,10344728541.0,taylor_ann1228,63308335051.0,madwoman222
63138717398.0,,,0.0,63138717398.0,kking1967,63448900787.0,leslieeh2023
63457664804.0,,,0.0,63457664804.0,shannonambroson,63412603181.0,hollisbischoff
1026306042.0,,,0.0,1026306042.0,loripat54,47837033.0,sparklewithsteph
65226424220.0,,,0.0,65226424220.0,deedeekehoe,8543984698.0,missusmoyer
63094901701.0,,,0.0,63094901701.0,my_only_angel_1991,31988094918.0,missanya_af
31988094918.0,,,0.0,31988094918.0,missanya_af,629870654.0,scli_xoxo
31988094918.0,,,0.0,31988094918.0,missanya_af,5858317481.0,naneve713
31988094918.0,,,0.0,31988094918.0,missanya_af,63094901701.0,my_only_angel_1991
629870654.0,,,0.0,629870654.0,scli_xoxo,31988094918.0,missanya_af
5858317481.0,,,0.0,5858317481.0,naneve713,31988094918.0,missanya_af
65693250882.0,,,0.0,65693250882.0,bookaddictaw,66491416556.0,evol_rellik
63555322048.0,,,0.0,63555322048.0,kyliesaurus_rex,63416447568.0,bensmomada
8543984698.0,,,0.0,8543984698.0,missusmoyer,44812325999.0,orbitalrock99
8543984698.0,,,0.0,8543984698.0,missusmoyer,5489267446.0,lori_sorenson29
8543984698.0,,,0.0,8543984698.0,missusmoyer,2440872332.0,gamingtildawn
8543984698.0,,,0.0,8543984698.0,missusmoyer,65226424220.0,deedeekehoe
63242244277.0,,,0.0,63242244277.0,festivalhorror,71051793074.0,morgan_sperry_writes
184490644.0,,,0.0,184490644.0,angelk_73,67840257186.0,randallbc777
63888361280.0,,,0.0,63888361280.0,jensbooks247,63032431059.0,mamahunley
63888361280.0,,,0.0,63888361280.0,jensbooks247,70372433394.0,mrsdvspompom
63888361280.0,,,0.0,63888361280.0,jensbooks247,5687595610.0,lj_murrayofficial
1495348902.0,,,0.0,1495348902.0,alohakarina,14995902.0,missjayemay
2878430412.0,,,0.0,2878430412.0,thatgirl_juanita,58233712941.0,witchy_helen_
4658731.0,,,0.0,4658731.0,nesticos,65117085178.0,lifewith_kierra
181507307.0,,,0.0,181507307.0,arickaash,67706841256.0,williamsoklahoma77
181507307.0,,,0.0,181507307.0,arickaash,258601604.0,gina.pomerico
63030559769.0,,,0.0,63030559769.0,jillsy516,25221956.0,bibitty
3593495677.0,,,0.0,3593495677.0,tomoehser,67706841256.0,williamsoklahoma77
3593495677.0,,,0.0,3593495677.0,tomoehser,63086999261.0,heyitskimberlyn_
3593495677.0,,,0.0,3593495677.0,tomoehser,70182821619.0,javaskrrt
46429609122.0,,,0.0,46429609122.0,lazy.creativity,41959289916.0,piecesofme_art
19115354.0,,,0.0,19115354.0,kan0060,64685242307.0,phoenixcorndog
19115354.0,,,0.0,19115354.0,kan0060,65931786948.0,h3artst0per
19115354.0,,,0.0,19115354.0,kan0060,53065151.0,rohanwinehouse
64377758915.0,,,0.0,64377758915.0,cat_tivella27,63400759207.0,gootie14
68819190847.0,,,0.0,68819190847.0,growmyyoga,63412603181.0,hollisbischoff
65022928022.0,,,0.0,65022928022.0,houseofswordcastle,63308335051.0,madwoman222
60409298714.0,,,0.0,60409298714.0,gnomeinthecove,238042135.0,karenlassus
63093313536.0,,,0.0,63093313536.0,marshalmallowplays,60093415798.0,kat_geez_crochet
63093313536.0,,,0.0,63093313536.0,marshalmallowplays,65931786948.0,h3artst0per
63093313536.0,,,0.0,63093313536.0,marshalmallowplays,2314813608.0,dreamyeyedrose
63093313536.0,,,0.0,63093313536.0,marshalmallowplays,70244829779.0,mykhaylo1604
63093313536.0,,,0.0,63093313536.0,marshalmallowplays,69772213557.0,brendadunphy08
3694894478.0,,,0.0,3694894478.0,meowcii,60093415798.0,kat_geez_crochet
3694894478.0,,,0.0,3694894478.0,meowcii,65619394124.0,darbenstine
3694894478.0,,,0.0,3694894478.0,meowcii,4673296955.0,brokenchainz.music
18546970686.0,,,0.0,18546970686.0,parentcoachcindy,1664761765.0,stephsprenger
52397934057.0,,,0.0,52397934057.0,melindajohnson6816,54268891792.0,wellredmegs
67706841256.0,,,0.0,67706841256.0,williamsoklahoma77,70225760115.0,sutton.tina
67706841256.0,,,0.0,67706841256.0,williamsoklahoma77,4427127038.0,territavares_64
67706841256.0,,,0.0,67706841256.0,williamsoklahoma77,53065151.0,rohanwinehouse
67706841256.0,,,0.0,67706841256.0,williamsoklahoma77,3593495677.0,tomoehser
56263847323.0,,,0.0,56263847323.0,wrentaylorwrites,70854888684.0,vineetvermaauthor
56263847323.0,,,0.0,56263847323.0,wrentaylorwrites,5992000993.0,chefjaredarnold
63419196050.0,,,0.0,63419196050.0,icecreamcastles_99,23118167597.0,thankuspirit777
63419196050.0,,,0.0,63419196050.0,icecreamcastles_99,63308335051.0,madwoman222
63419196050.0,,,0.0,63419196050.0,icecreamcastles_99,63120793284.0,lexxxinstereo
63419196050.0,,,0.0,63419196050.0,icecreamcastles_99,30260298241.0,alora_jen90
427635900.0,,,0.0,427635900.0,bluehikes,68369186728.0,officialsterlingmasters
145111657.0,,,0.0,145111657.0,andrea_uth,67706841256.0,williamsoklahoma77
66091782398.0,,,0.0,66091782398.0,poets.made.of.ash,63423876041.0,mackieatmyhouse
66091782398.0,,,0.0,66091782398.0,poets.made.of.ash,28668060925.0,maddybarnham
66091782398.0,,,0.0,66091782398.0,poets.made.of.ash,63308335051.0,madwoman222
63123720072.0,,,0.0,63123720072.0,miguel_reflexologista_df,63778044865.0,miyoshi3951
63943005455.0,,,0.0,63943005455.0,poetry_by_ed,63249130328.0,axl_warpshaft
63943005455.0,,,0.0,63943005455.0,poetry_by_ed,66769627005.0,exileonmainst_
63943005455.0,,,0.0,63943005455.0,poetry_by_ed,71673628951.0,j.d.suarezm_author
63943005455.0,,,0.0,63943005455.0,poetry_by_ed,63376646951.0,luchaaavandross
63943005455.0,,,0.0,63943005455.0,poetry_by_ed,63255770361.0,paulmoreira_
24079099695.0,,,0.0,24079099695.0,thepaigeroane,996937859.0,ourinspiredlives
24079099695.0,,,0.0,24079099695.0,thepaigeroane,61352552325.0,ericsson5944
24079099695.0,,,0.0,24079099695.0,thepaigeroane,25891331.0,elizabethlewis.co
63266605793.0,,,0.0,63266605793.0,lauramarie2020,63098530218.0,forevermadie22
63266605793.0,,,0.0,63266605793.0,lauramarie2020,22999388.0,nomoremrniceswiftie
63266605793.0,,,0.0,63266605793.0,lauramarie2020,65619394124.0,darbenstine
